,pressStart,pressStop,label,max beta,max gamma,min beta,min gamma,mean beta,mean gamma
386,1619039948740,1619039948802,4,6.364267148663855e-05,-0.0006631618071142757,6.364267148663855e-05,-0.0006631618071142757,0.0,0.0
387,1619039949610,1619039949670,4,,,,,,
388,1619039950397,1619039950440,4,,,,,,
389,1619039951193,1619039951268,4,,,,,,
390,1619039951970,1619039952013,4,,,,,,
391,1619039959865,1619039959955,9,-8.894521851336145e-05,0.00038969466288572434,-8.894521851336145e-05,0.00038969466288572434,0.0,0.0
392,1619039960595,1619039960657,9,,,,,,
393,1619039961375,1619039961452,9,,,,,,
394,1619039962110,1619039962186,9,0.00010941903648663854,0.0004965061928857243,0.00010941903648663854,0.0004965061928857243,0.0,0.0
395,1619039962842,1619039962912,9,,,,,,
396,1619039964241,1619039964291,1,,,,,,
397,1619039964885,1619039964946,1,0.00021623056648663856,-0.00014436295211427564,0.00021623056648663856,-0.00014436295211427564,0.0,0.0
398,1619039965586,1619039965629,1,,,,,,
399,1619039966249,1619039966301,1,,,,,,
400,1619039966973,1619039967036,1,,,,,,
401,1619039974895,1619039974945,2,0.00021623056648663856,-0.00014436295211427564,0.00021623056648663856,-0.00014436295211427564,0.0,0.0
402,1619039975565,1619039975636,2,,,,,,
403,1619039976232,1619039976282,2,,,,,,
404,1619039976923,1619039976984,2,2.6075154866385473e-06,-0.00025117447711427566,2.6075154866385473e-06,-0.00025117447711427566,0.0,0.0
405,1619039977692,1619039977752,2,0.00010941903648663854,6.926009288572435e-05,0.00010941903648663854,6.926009288572435e-05,0.0,0.0
406,1619039979462,1619039979520,0,,,,,,
407,1619039980186,1619039980262,0,,,,,,
408,1619039980918,1619039980999,0,2.6075154866385473e-06,-3.7551429114275655e-05,2.6075154866385473e-06,-3.7551429114275655e-05,0.0,0.0
409,1619039981655,1619039981726,0,0.00010941903648663854,-0.00025117447711427566,0.00010941903648663854,-0.00025117447711427566,0.0,0.0
410,1619039982333,1619039982397,0,,,,,,
411,1619039991863,1619039991931,5,-8.894521851336145e-05,6.926009288572435e-05,-8.894521851336145e-05,6.926009288572435e-05,0.0,0.0
412,1619039992430,1619039992506,5,,,,,,
413,1619039993102,1619039993146,5,0.00032304208648663854,0.00028288314288572435,0.00032304208648663854,0.00028288314288572435,0.0,0.0
414,1619039993700,1619039993776,5,2.6075154866385473e-06,-0.00025117447711427566,2.6075154866385473e-06,-0.00025117447711427566,0.0,0.0
415,1619039994388,1619039994423,5,,,,,,
416,1619039995577,1619039995656,8,,,,,,
417,1619039996262,1619039996324,8,-0.00010420400751336145,0.0004965061928857243,-0.00010420400751336145,0.0004965061928857243,0.0,0.0
418,1619039996802,1619039996867,8,,,,,,
419,1619039997401,1619039997470,8,,,,,,
420,1619039997968,1619039998047,8,,,,,,
421,1619040038308,1619040038391,b,,,,,,
422,1619040039241,1619040039318,b,0.0007045118264866386,-9.858658511427566e-05,0.0007045118264866386,-9.858658511427566e-05,0.0,0.0
423,1619040040187,1619040040298,b,0.0007045118264866386,0.00022184799288572433,0.0007045118264866386,0.00022184799288572433,0.0,0.0
424,1619040041195,1619040041303,b,0.0004908887664866386,0.00022184799288572433,0.0004908887664866386,0.00022184799288572433,0.0,0.0
425,1619040042104,1619040042202,b,,,,,,
426,1619040042982,1619040043061,b,-4.3168851513361453e-05,-9.858658511427566e-05,-4.3168851513361453e-05,-9.858658511427566e-05,0.0,0.0
427,1619040043749,1619040043839,b,,,,,,
428,1619040044615,1619040044722,b,-0.00014998037351336146,0.0005422825528857243,-0.00014998037351336146,0.0005422825528857243,0.0,0.0
429,1619040045605,1619040045693,b,-0.00013472158351336146,8.224937885724346e-06,-0.00013472158351336146,8.224937885724346e-06,0.0,0.0
430,1619040046488,1619040046586,b,,,,,,
431,1619040047391,1619040047451,b,0.00017045419648663854,0.00011503646288572434,0.00017045419648663854,0.00011503646288572434,0.0,0.0
432,1619040048206,1619040048275,b,0.0005977002864866385,0.0004354710328857243,0.0005977002864866385,0.0004354710328857243,0.0,0.0
433,1619040049092,1619040049192,b,,,,,,
434,1619040050182,1619040050250,b,0.00027726572648663854,0.00022184799288572433,0.00027726572648663854,0.00022184799288572433,0.0,0.0
435,1619040051041,1619040051119,b,,,,,,
436,1619040051950,1619040052037,b,0.00027726572648663854,0.00022184799288572433,0.00027726572648663854,0.00022184799288572433,0.0,0.0
437,1619040052964,1619040053052,b,7.890146048663855e-05,0.0005422825528857243,7.890146048663855e-05,0.0005422825528857243,0.0,0.0
438,1619040053882,1619040053952,b,,,,,,
439,1619040054759,1619040054822,b,,,,,,
440,1619040055593,1619040055661,b,-0.00013472158351336146,0.0004354710328857243,-0.00013472158351336146,0.0004354710328857243,0.0,0.0
441,1619040056561,1619040056649,b,0.00017045419648663854,0.0003286595128857243,0.00017045419648663854,0.0003286595128857243,0.0,0.0
442,1619040057462,1619040057558,b,,,,,,
443,1619040058352,1619040058431,b,0.0005977002864866385,-0.00020539810711427565,0.0005977002864866385,-0.00020539810711427565,0.0,0.0
444,1619040059280,1619040059358,b,,,,,,
445,1619040060197,1619040060273,b,0.00027726572648663854,8.224937885724346e-06,0.00027726572648663854,8.224937885724346e-06,0.0,0.0
446,1619040061132,1619040061210,b,,,,,,
447,1619040062152,1619040062225,b,0.00017045419648663854,0.0003286595128857243,0.00017045419648663854,0.0003286595128857243,0.0,0.0
448,1619040063084,1619040063153,b,,,,,,
449,1619040064072,1619040064157,b,,,,,,
450,1619040064887,1619040064984,b,,,,,,
451,1619040065839,1619040065917,b,,,,,,
452,1619040066713,1619040066790,b,,,,,,
453,1619040067508,1619040067588,b,,,,,,
454,1619040068339,1619040068416,b,0.00038407724648663853,8.224937885724346e-06,0.00038407724648663853,8.224937885724346e-06,0.0,0.0
455,1619040069253,1619040069350,b,,,,,,
456,1619040070088,1619040070200,b,,,,,,
457,1619040070958,1619040071048,b,6.364267148663855e-05,-0.0005258326771142756,6.364267148663855e-05,-0.0005258326771142756,0.0,0.0
458,1619040071801,1619040071922,b,-2.7910062513361453e-05,0.0005422825528857243,-2.7910062513361453e-05,0.0005422825528857243,0.0,0.0
459,1619040072728,1619040072779,b,,,,,,
460,1619040073627,1619040073713,b,,,,,,
461,1619040074518,1619040074632,b,0.0002467481264866385,5.400130288572434e-05,0.0002467481264866385,5.400130288572434e-05,0.0,0.0
462,1619040075367,1619040075440,b,-0.00018049795351336145,0.00026762435288572433,-0.00018049795351336145,0.00026762435288572433,0.0,0.0
463,1619040076271,1619040076323,b,,,,,,
464,1619040077163,1619040077242,b,3.312509348663855e-05,0.00016081283288572434,3.312509348663855e-05,0.00016081283288572434,0.0,0.0
465,1619040077756,1619040077854,b,3.312509348663855e-05,-0.00015962174111427567,3.312509348663855e-05,-0.00015962174111427567,0.0,0.0
466,1619040078666,1619040078728,b,,,,,,
467,1619040079445,1619040079540,b,,,,,,
468,1619040080471,1619040080593,b,,,,,,
469,1619040081529,1619040081581,b,,,,,,
470,1619040082332,1619040082428,b,-0.00018049795351336145,0.0003744358728857243,-0.00018049795351336145,0.0003744358728857243,0.0,0.0
471,1619040083228,1619040083321,b,,,,,,
472,1619040084167,1619040084228,b,3.312509348663855e-05,-0.00015962174111427567,3.312509348663855e-05,-0.00015962174111427567,0.0,0.0
473,1619040085071,1619040085130,b,,,,,,
474,1619040085915,1619040085996,b,-0.00018049795351336145,-0.00026643326711427563,-0.00018049795351336145,-0.00026643326711427563,0.0,0.0
475,1619040086748,1619040086830,b,3.312509348663855e-05,0.00016081283288572434,3.312509348663855e-05,0.00016081283288572434,0.0,0.0
476,1619040087616,1619040087677,b,,,,,,
477,1619040088386,1619040088492,b,-0.0005924852735133615,5.400130288572434e-05,-0.0005924852735133615,5.400130288572434e-05,0.0,0.0
478,1619040089172,1619040089217,b,-7.368642951336145e-05,-5.2810218114275655e-05,-7.368642951336145e-05,-5.2810218114275655e-05,0.0,0.0
479,1619040090091,1619040090135,b,,,,,,
480,1619040090921,1619040090973,b,,,,,,
481,1619040091748,1619040091813,b,-0.00048567373351336143,-5.2810218114275655e-05,-0.00048567373351336143,-5.2810218114275655e-05,0.0,0.0
482,1619040092505,1619040092582,b,0.0002467481264866385,-5.2810218114275655e-05,0.0002467481264866385,-5.2810218114275655e-05,0.0,0.0
483,1619040093231,1619040093327,b,,,,,,
484,1619040094076,1619040094156,b,,,,,,
485,1619040094864,1619040094952,b,,,,,,
486,1619040095678,1619040095776,b,-7.368642951336145e-05,-0.0003732447871142757,-7.368642951336145e-05,-0.0003732447871142757,0.0,0.0
487,1619040096467,1619040096544,b,,,,,,
488,1619040097246,1619040097315,b,,,,,,
489,1619040097954,1619040098033,b,0.00013993661648663855,0.0005880589228857244,0.00013993661648663855,0.0005880589228857244,0.0,0.0
490,1619040098723,1619040098802,b,-0.00018049795351336145,0.0003744358728857243,-0.00018049795351336145,0.0003744358728857243,0.0,0.0
491,1619040099461,1619040099579,b,0.00035355966648663854,-0.0003732447871142757,0.00035355966648663854,-0.0003732447871142757,0.0,0.0
492,1619040100472,1619040100515,b,,,,,,
493,1619040101311,1619040101408,b,0.00013993661648663855,0.00026762435288572433,0.00013993661648663855,0.00026762435288572433,0.0,0.0
494,1619040102152,1619040102229,b,-0.00018049795351336145,0.00048124739288572436,-0.00018049795351336145,0.00048124739288572436,0.0,0.0
495,1619040103008,1619040103095,b,,,,,,
496,1619040103822,1619040103909,b,,,,,,
497,1619040104644,1619040104713,b,,,,,,
498,1619040105316,1619040105412,b,0.0002467481264866385,-5.2810218114275655e-05,0.0002467481264866385,-5.2810218114275655e-05,0.0,0.0
499,1619040106120,1619040106199,b,0.0002467481264866385,0.00016081283288572434,0.0002467481264866385,0.00016081283288572434,0.0,0.0
500,1619040106961,1619040107047,b,0.00035355966648663854,-5.2810218114275655e-05,0.00035355966648663854,-5.2810218114275655e-05,0.0,0.0
501,1619040107693,1619040107798,b,0.00035355966648663854,0.00048124739288572436,0.00035355966648663854,0.00048124739288572436,0.0,0.0
502,1619040108384,1619040108455,b,,,,,,
503,1619040109210,1619040109310,b,,,,,,
504,1619040110093,1619040110168,b,3.312509348663855e-05,-0.0003732447871142757,3.312509348663855e-05,-0.0003732447871142757,0.0,0.0
505,1619040110998,1619040111078,b,,,,,,
506,1619040111834,1619040111906,b,,,,,,
507,1619040112797,1619040112849,b,,,,,,
508,1619040113772,1619040113856,b,,,,,,
509,1619040114602,1619040114689,b,,,,,,
510,1619040115599,1619040115677,b,,,,,,
511,1619040116387,1619040116459,b,,,,,,
512,1619040117499,1619040117550,b,0.0002467481264866385,-5.2810218114275655e-05,0.0002467481264866385,-5.2810218114275655e-05,0.0,0.0
513,1619040118190,1619040118274,b,,,,,,
514,1619040119137,1619040119238,b,-0.00018049795351336145,-0.00015962174111427567,-0.00018049795351336145,-0.00015962174111427567,0.0,0.0
515,1619040120054,1619040120167,b,-0.00018049795351336145,-5.2810218114275655e-05,-0.00018049795351336145,-5.2810218114275655e-05,0.0,0.0
516,1619040120883,1619040120987,b,3.312509348663855e-05,0.00016081283288572434,3.312509348663855e-05,0.00016081283288572434,0.0,0.0
517,1619040121764,1619040121861,b,,,,,,
518,1619040122566,1619040122655,b,,,,,,
519,1619040123371,1619040123460,b,,,,,,
520,1619040124201,1619040124256,b,,,,,,
521,1619040138717,1619040138775,3,9.416024648663855e-05,0.0006490940928857243,9.416024648663855e-05,0.0006490940928857243,0.0,0.0
522,1619040139804,1619040139841,2,,,,,,
523,1619040140551,1619040140611,6,,,,,,
524,1619040141417,1619040141469,1,,,,,,
525,1619040142027,1619040142098,5,,,,,,
526,1619040142787,1619040142866,9,,,,,,
527,1619040144204,1619040144230,4,,,,,,
528,1619040144938,1619040144999,8,,,,,,
529,1619040145732,1619040145775,7,,,,,,
530,1619040146398,1619040146451,0,,,,,,
531,1619040161014,1619040161058,1,,,,,,
532,1619040161849,1619040161932,2,0.0004145948264866385,-0.00020539810711427565,0.0004145948264866385,-0.00020539810711427565,0.0,0.0
533,1619040162396,1619040162464,4,,,,,,
534,1619040163197,1619040163277,3,,,,,,
535,1619040163669,1619040163741,5,0.00020097177648663853,-0.00031220962711427563,0.00020097177648663853,-0.00031220962711427563,0.0,0.0
536,1619040164169,1619040164230,7,,,,,,
537,1619040164940,1619040165026,6,,,,,,
538,1619040165443,1619040165499,8,-1.2651273513361453e-05,-0.00020539810711427565,-1.2651273513361453e-05,-0.00020539810711427565,0.0,0.0
539,1619040166129,1619040166217,9,,,,,,
540,1619040166715,1619040166766,0,,,,,,
541,1619040191056,1619040191115,3,-0.00031782705351336146,0.0003286595128857243,-0.00031782705351336146,0.0003286595128857243,0.0,0.0
542,1619040191937,1619040191989,2,,,,,,
543,1619040192481,1619040192515,6,,,,,,
544,1619040193295,1619040193345,1,,,,,,
545,1619040193862,1619040193908,5,,,,,,
546,1619040194510,1619040194580,9,,,,,,
547,1619040195472,1619040195517,4,,,,,,
548,1619040196065,1619040196129,8,,,,,,
549,1619040196809,1619040196881,7,-7.368642951336145e-05,-0.0007241969371142757,-7.368642951336145e-05,-0.0007241969371142757,0.0,0.0
550,1619040197574,1619040197625,0,,,,,,
551,1619040205181,1619040205236,1,0.00013993661648663855,0.00013029525288572435,0.00013993661648663855,0.00013029525288572435,0.0,0.0
552,1619040206383,1619040206451,2,-7.368642951336145e-05,-0.0005105738871142757,-7.368642951336145e-05,-0.0005105738871142757,0.0,0.0
553,1619040207014,1619040207091,4,0.00013993661648663855,-0.0005105738871142757,0.00013993661648663855,-0.0005105738871142757,0.0,0.0
554,1619040207879,1619040207956,3,,,,,,
555,1619040208498,1619040208576,5,,,,,,
556,1619040209168,1619040209241,7,0.0002467481264866385,-0.0002969508471142757,0.0002467481264866385,-0.0002969508471142757,0.0,0.0
557,1619040210068,1619040210138,6,,,,,,
558,1619040210632,1619040210713,8,,,,,,
559,1619040211359,1619040211438,9,-7.368642951336145e-05,0.0003439182928857243,-7.368642951336145e-05,0.0003439182928857243,0.0,0.0
560,1619040211945,1619040212015,0,,,,,,
561,1619040223407,1619040223483,0,0.0002467481264866385,2.3483726885724346e-05,0.0002467481264866385,2.3483726885724346e-05,0.0,0.0
562,1619040224172,1619040224241,7,-7.368642951336145e-05,-0.0010446315071142756,-7.368642951336145e-05,-0.0010446315071142756,0.0,0.0
563,1619040225738,1619040225825,8,0.00013993661648663855,0.00023710677288572434,0.00013993661648663855,0.00023710677288572434,0.0,0.0
564,1619040226514,1619040226576,4,,,,,,
565,1619040227468,1619040227547,9,,,,,,
566,1619040228052,1619040228140,5,,,,,,
567,1619040228608,1619040228656,1,,,,,,
568,1619040229703,1619040229774,6,,,,,,
569,1619040230273,1619040230335,2,,,,,,
570,1619040231235,1619040231287,3,,,,,,
571,1619040239055,1619040239124,0,,,,,,
572,1619040239663,1619040239744,9,,,,,,
573,1619040240627,1619040240681,8,,,,,,
574,1619040241133,1619040241188,6,-0.00027205067351336143,-0.0005105738871142757,-0.00027205067351336143,-0.0005105738871142757,0.0,0.0
575,1619040241983,1619040242044,7,0.00035355966648663854,-0.00019013931711427565,0.00035355966648663854,-0.00019013931711427565,0.0,0.0
576,1619040242516,1619040242544,5,,,,,,
577,1619040243108,1619040243161,3,,,,,,
578,1619040244036,1619040244089,4,,,,,,
579,1619040244605,1619040244642,2,,,,,,
580,1619040245288,1619040245341,1,,,,,,
581,1619040254585,1619040254656,0,,,,,,
582,1619040255138,1619040255199,9,0.00010941903648663854,0.00042021224288572433,0.00010941903648663854,0.00042021224288572433,0.0,0.0
583,1619040256100,1619040256186,8,0.00032304208648663854,9.977767288572434e-05,0.00032304208648663854,9.977767288572434e-05,0.0,0.0
584,1619040256702,1619040256745,6,,,,,,
585,1619040257452,1619040257524,7,,,,,,
586,1619040258014,1619040258069,5,,,,,,
587,1619040258592,1619040258653,3,,,,,,
588,1619040259492,1619040259543,4,,,,,,
589,1619040260093,1619040260128,2,,,,,,
590,1619040260686,1619040260730,1,,,,,,
591,1619040267740,1619040267801,0,0.00010941903648663854,-0.00011384537411427566,0.00010941903648663854,-0.00011384537411427566,0.0,0.0
592,1619040268345,1619040268404,7,0.00010941903648663854,-0.0006479030071142757,0.00010941903648663854,-0.0006479030071142757,0.0,0.0
593,1619040269234,1619040269290,8,,,,,,
594,1619040269748,1619040269805,4,0.00032304208648663854,-0.00032746840711427564,0.00032304208648663854,-0.00032746840711427564,0.0,0.0
595,1619040270555,1619040270625,9,0.00021623056648663856,0.00042021224288572433,0.00021623056648663856,0.00042021224288572433,0.0,0.0
596,1619040271117,1619040271143,5,,,,,,
597,1619040271680,1619040271746,1,,,,,,
598,1619040272569,1619040272621,6,,,,,,
599,1619040273181,1619040273223,2,,,,,,
600,1619040273826,1619040273871,3,,,,,,
601,1619040296912,1619040296959,0,0.00021623056648663856,-0.00032746840711427564,0.00021623056648663856,-0.00032746840711427564,0.0,0.0
602,1619040297644,1619040297705,9,,,,,,
603,1619040298274,1619040298345,8,-0.00010420400751336145,-0.00032746840711427564,-0.00010420400751336145,-0.00032746840711427564,0.0,0.0
604,1619040298922,1619040298987,7,,,,,,
605,1619040299757,1619040299834,6,,,,,,
606,1619040300452,1619040300524,5,-0.00010420400751336145,-0.00011384537411427566,-0.00010420400751336145,-0.00011384537411427566,0.0,0.0
607,1619040301088,1619040301161,4,0.00010941903648663854,-0.0006479030071142757,0.00010941903648663854,-0.0006479030071142757,0.0,0.0
608,1619040302012,1619040302078,3,,,,,,
609,1619040302631,1619040302709,2,,,,,,
610,1619040303288,1619040303341,1,-8.894521851336145e-05,-0.0006479030071142757,-8.894521851336145e-05,-0.0006479030071142757,0.0,0.0
611,1619040313445,1619040313532,0,0.0003077832964866385,-0.0007241969371142757,0.0003077832964866385,-0.0007241969371142757,0.0,0.0
612,1619040314850,1619040314928,9,-0.0005314500735133613,0.00023710677288572434,-0.0005314500735133613,0.00023710677288572434,0.0,0.0
613,1619040315419,1619040315481,8,,,,,,
614,1619040315938,1619040315990,7,,,,,,
615,1619040316833,1619040316891,6,,,,,,
616,1619040317431,1619040317483,5,,,,,,
617,1619040318060,1619040318112,4,-0.00022627432351336144,-0.0008310084571142756,-0.00022627432351336144,-0.0008310084571142756,0.0,0.0
618,1619040319021,1619040319082,3,,,,,,
619,1619040319651,1619040319726,2,-0.00042463857351336144,-0.00040376236711427567,-0.00042463857351336144,-0.00040376236711427567,0.0,0.0
620,1619040320329,1619040320375,1,,,,,,
