pressStart,pressStop,label,max beta,max gamma,min beta,min gamma,mean beta,mean gamma
1622229817257,1622229817319,3,-0.0004141677136899102,0.0005848154586605916,-0.0004141677136899102,0.0005848154586605916,0.0,0.0
1622229818065,1622229818113,4,-0.00021580345368991022,-0.00026967673133940836,-0.00021580345368991022,-0.00026967673133940836,0.0,0.0
1622229818461,1622229818514,5,0.00010463112031008981,0.00015756936866059165,0.00010463112031008981,0.00015756936866059165,0.0,0.0
1622229818862,1622229818907,6,-0.0002005446636899102,0.00015756936866059165,-0.0002005446636899102,0.00015756936866059165,0.0,0.0
1622229819670,1622229819717,7,-0.0002005446636899102,-5.605368133940835e-05,-0.0002005446636899102,-5.605368133940835e-05,0.0,0.0
1622229820047,1622229820110,8,,,,,,
1622229820484,1622229820540,9,,,,,,
1622229821307,1622229821340,0,,,,,,
1622229824999,1622229825025,1,0.0002419602263100898,-0.0005748524813394083,0.0002419602263100898,-0.0005748524813394083,0.0,0.0
1622229825397,1622229825459,2,0.0002572190063100898,-0.00014760641533940834,0.0002572190063100898,-0.00014760641533940834,0.0,0.0
1622229825834,1622229825887,3,,,,,,
1622229826669,1622229826733,4,,,,,,
1622229827053,1622229827126,5,,,,,,
1622229827490,1622229827544,6,,,,,,
1622229828273,1622229828338,7,0.0001351486963100898,-4.079489233940835e-05,0.0001351486963100898,-4.079489233940835e-05,0.0,0.0
1622229828677,1622229828740,8,-0.0001700270836899102,-0.0003612294613394084,-0.0001700270836899102,-0.0003612294613394084,0.0,0.0
1622229829056,1622229829114,9,-6.32155586899102e-05,-0.00025441794133940833,-6.32155586899102e-05,-0.00025441794133940833,0.0,0.0
1622229829860,1622229829893,0,-0.0001700270836899102,-0.00025441794133940833,-0.0001700270836899102,-0.00025441794133940833,0.0,0.0
1622229833162,1622229833196,1,,,,,,
1622229833562,1622229833617,2,0.0003487717463100898,-0.00014760641533940834,0.0001351486963100898,-4.079489233940835e-05,0.0002419602213100898,-9.420065383940834e-05
1622229833983,1622229834027,3,2.8337175310089806e-05,-4.079489233940835e-05,2.8337175310089806e-05,-4.079489233940835e-05,0.0,0.0
1622229834798,1622229834856,4,0.0003487717463100898,-0.00046804098133940836,0.0003487717463100898,-0.00046804098133940836,0.0,0.0
1622229835203,1622229835248,5,2.8337175310089806e-05,6.601662866059164e-05,2.8337175310089806e-05,6.601662866059164e-05,0.0,0.0
1622229835564,1622229835616,6,2.8337175310089806e-05,-0.00014760641533940834,2.8337175310089806e-05,-0.00014760641533940834,0.0,0.0
1622229836265,1622229836313,7,0.0001351486963100898,-4.079489233940835e-05,0.0001351486963100898,-4.079489233940835e-05,0.0,0.0
1622229836635,1622229836698,8,-0.0003836501336899102,6.601662866059164e-05,-0.0003836501336899102,6.601662866059164e-05,0.0,0.0
1622229836989,1622229837063,9,,,,,,
1622229837687,1622229837737,0,0.0004555832663100898,-0.00014760641533940834,0.0004555832663100898,-0.00014760641533940834,0.0,0.0
1622229861225,1622229861280,1,,,,,,
1622229861594,1622229861663,1,0.00033351295631008977,0.00023386331866059165,0.00033351295631008977,0.00023386331866059165,0.0,0.0
1622229861997,1622229862058,1,,,,,,
1622229862796,1622229862842,1,0.0004250656863100898,0.00012705178866059165,0.0004250656863100898,0.00012705178866059165,0.0,0.0
1622229863218,1622229863279,1,,,,,,
1622229863646,1622229863700,1,0.0006386887363100898,-0.0008342519213394083,0.0003182541663100898,0.00012705178866059165,0.00047847145131008984,-0.00035360006633940833
1622229864495,1622229864537,1,0.00022670143631008978,0.00012705178866059165,0.00022670143631008978,0.00012705178866059165,0.0,0.0
1622229864929,1622229864981,1,0.0005318771863100898,0.00012705178866059165,0.0005318771863100898,0.00012705178866059165,0.0,0.0
1622229865413,1622229865476,1,,,,,,
1622229866357,1622229866385,1,-0.0002005446636899102,-0.00019338278133940835,-0.0002005446636899102,-0.00019338278133940835,0.0,0.0
1622229872743,1622229872797,2,0.0001198899063100898,2.0240263660591653e-05,0.0001198899063100898,2.0240263660591653e-05,0.0,0.0
1622229873247,1622229873320,2,0.00033351295631008977,-0.0005138173513394084,0.00033351295631008977,-0.0005138173513394084,0.0,0.0
1622229873774,1622229873845,2,0.0001198899063100898,-8.657125933940834e-05,0.0001198899063100898,-8.657125933940834e-05,0.0,0.0
1622229874567,1622229874638,2,0.0005318771863100898,-0.00019338278133940835,0.0005318771863100898,-0.00019338278133940835,0.0,0.0
1622229875062,1622229875145,2,0.0007455002863100899,-0.00019338278133940835,0.0007455002863100899,-0.00019338278133940835,0.0,0.0
1622229875598,1622229875662,2,,,,,,
1622229876485,1622229876550,2,0.0003182541663100898,-8.657125933940834e-05,0.0003182541663100898,-8.657125933940834e-05,0.0,0.0
1622229877034,1622229877092,2,,,,,,
1622229877599,1622229877653,2,,,,,,
1622229878174,1622229878210,2,1.3078386310089804e-05,0.00012705178866059165,1.3078386310089804e-05,0.00012705178866059165,0.0,0.0
1622229882083,1622229882144,3,0.0001198899063100898,0.0005542978786605917,0.0001198899063100898,0.0005542978786605917,0.0,0.0
1622229882648,1622229882713,3,0.00033351295631008977,0.0006611094186605917,0.00033351295631008977,0.0006611094186605917,0.0,0.0
1622229883197,1622229883260,3,,,,,,
1622229883886,1622229883959,3,0.0006386887363100898,2.0240263660591653e-05,0.0006386887363100898,2.0240263660591653e-05,0.0,0.0
1622229884550,1622229884606,3,,,,,,
1622229885144,1622229885199,3,-9.37331336899102e-05,-8.657125933940834e-05,-9.37331336899102e-05,-8.657125933940834e-05,0.0,0.0
1622229885778,1622229885837,3,,,,,,
1622229886452,1622229886509,3,0.0001198899063100898,0.0005542978786605917,0.0001198899063100898,0.0005542978786605917,0.0,0.0
1622229887107,1622229887163,3,0.0001198899063100898,0.00023386331866059165,0.0001198899063100898,0.00023386331866059165,0.0,0.0
1622229887731,1622229887775,3,,,,,,
1622229891526,1622229891597,4,,,,,,
1622229892164,1622229892225,4,,,,,,
1622229892800,1622229892817,4,,,,,,
1622229893433,1622229893491,4,0.0007455002863100899,-0.0005138173513394084,0.0007455002863100899,-0.0005138173513394084,0.0,0.0
1622229894080,1622229894136,4,,,,,,
1622229894699,1622229894755,4,0.0005318771863100898,2.0240263660591653e-05,0.0005318771863100898,2.0240263660591653e-05,0.0,0.0
1622229895310,1622229895351,4,0.00033351295631008977,0.0005542978786605917,0.00033351295631008977,0.0005542978786605917,0.0,0.0
1622229895928,1622229895978,4,,,,,,
1622229896558,1622229896590,4,,,,,,
1622229897185,1622229897219,4,,,,,,
1622229901208,1622229901266,5,0.00022670143631008978,0.0005542978786605917,0.00022670143631008978,0.0005542978786605917,0.0,0.0
1622229901843,1622229901886,5,0.0004250656863100898,0.0003406748386605916,0.0004250656863100898,0.0003406748386605916,0.0,0.0
1622229902526,1622229902584,5,,,,,,
1622229903161,1622229903213,5,0.00022670143631008978,0.0003406748386605916,0.00022670143631008978,0.0003406748386605916,0.0,0.0
1622229903782,1622229903842,5,,,,,,
1622229904403,1622229904461,5,,,,,,
1622229905088,1622229905125,5,1.3078386310089804e-05,0.0003406748386605916,1.3078386310089804e-05,0.0003406748386605916,0.0,0.0
1622229905750,1622229905797,5,,,,,,
1622229906404,1622229906451,5,,,,,,
1622229907054,1622229907098,5,1.3078386310089804e-05,0.0004474863586605916,1.3078386310089804e-05,0.0004474863586605916,0.0,0.0
1622229910844,1622229910919,6,,,,,,
1622229911505,1622229911564,6,,,,,,
1622229912121,1622229912175,6,,,,,,
1622229912761,1622229912821,6,,,,,,
1622229913401,1622229913457,6,0.0001198899063100898,0.0010883555186605915,0.0001198899063100898,0.0010883555186605915,0.0,0.0
1622229914029,1622229914094,6,0.0003182541663100898,2.0240263660591653e-05,0.0003182541663100898,2.0240263660591653e-05,0.0,0.0
1622229914693,1622229914740,6,1.3078386310089804e-05,2.0240263660591653e-05,1.3078386310089804e-05,2.0240263660591653e-05,0.0,0.0
1622229915358,1622229915405,6,,,,,,
1622229916012,1622229916061,6,0.0004250656863100898,0.0009815440186605915,0.0004250656863100898,0.0009815440186605915,0.0,0.0
1622229916691,1622229916740,6,1.3078386310089804e-05,0.00012705178866059165,1.3078386310089804e-05,0.00012705178866059165,0.0,0.0
1622229921300,1622229921354,7,5.8854753310089806e-05,-4.079489233940835e-05,5.8854753310089806e-05,-4.079489233940835e-05,0.0,0.0
1622229921915,1622229921982,7,,,,,,
1622229922582,1622229922663,7,,,,,,
1622229923259,1622229923292,7,-0.0004599440736899102,0.0006000742486605917,-0.0004599440736899102,0.0006000742486605917,0.0,0.0
1622229923903,1622229923964,7,,,,,,
1622229924597,1622229924643,7,5.8854753310089806e-05,-0.00046804098133940836,5.8854753310089806e-05,-0.00046804098133940836,0.0,0.0
1622229925260,1622229925324,7,,,,,,
1622229925887,1622229925944,7,,,,,,
1622229926550,1622229926599,7,,,,,,
1622229927179,1622229927210,7,,,,,,
1622229930681,1622229930752,8,7.41135423100898e-05,6.601662866059164e-05,7.41135423100898e-05,6.601662866059164e-05,0.0,0.0
1622229931369,1622229931425,8,,,,,,
1622229932056,1622229932104,8,-3.2697980689910195e-05,-0.00014760641533940834,-3.2697980689910195e-05,-0.00014760641533940834,0.0,0.0
1622229932747,1622229932821,8,,,,,,
1622229933400,1622229933457,8,0.0001656662763100898,0.00027963967866059163,0.0001656662763100898,0.00027963967866059163,0.0,0.0
1622229934089,1622229934149,8,,,,,,
1622229934753,1622229934803,8,,,,,,
1622229935400,1622229935466,8,-0.0001395095036899102,0.00017282815866059167,-0.0001395095036899102,0.00017282815866059167,0.0,0.0
1622229936046,1622229936103,8,,,,,,
1622229936660,1622229936714,8,,,,,,
1622229940253,1622229940299,9,-0.0002463210136899102,0.0006000742486605917,-0.0002463210136899102,0.0006000742486605917,0.0,0.0
1622229940915,1622229940964,9,,,,,,
1622229941576,1622229941600,9,-3.2697980689910195e-05,-0.00014760641533940834,-3.2697980689910195e-05,-0.00014760641533940834,0.0,0.0
1622229942388,1622229942393,9,,,,,,
1622229943029,1622229943078,9,-0.0003531325536899102,0.0006000742486605917,-0.0003531325536899102,0.0006000742486605917,0.0,0.0
1622229943690,1622229943757,9,,,,,,
1622229944334,1622229944378,9,,,,,,
1622229945006,1622229945066,9,5.8854753310089806e-05,-0.00025441794133940833,5.8854753310089806e-05,-0.00025441794133940833,0.0,0.0
1622229945671,1622229945738,9,,,,,,
1622229946326,1622229946384,9,,,,,,
1622229950541,1622229950588,0,-4.7956769689910195e-05,-0.00014760641533940834,-4.7956769689910195e-05,-0.00014760641533940834,0.0,0.0
1622229951170,1622229951226,0,-0.0002463210136899102,6.601662866059164e-05,-0.0002463210136899102,6.601662866059164e-05,0.0,0.0
1622229951813,1622229951872,0,-0.0002463210136899102,0.0004932627186605917,-0.0002463210136899102,0.0004932627186605917,0.0,0.0
1622229952479,1622229952536,0,,,,,,
1622229953152,1622229953176,0,,,,,,
1622229953797,1622229953844,0,-4.7956769689910195e-05,-0.00014760641533940834,-4.7956769689910195e-05,-0.00014760641533940834,0.0,0.0
1622229954484,1622229954534,0,,,,,,
1622229955157,1622229955205,0,-3.2697980689910195e-05,0.00017282815866059167,-3.2697980689910195e-05,0.00017282815866059167,0.0,0.0
1622229955827,1622229955880,0,-0.0002463210136899102,-4.079489233940835e-05,-0.0002463210136899102,-4.079489233940835e-05,0.0,0.0
1622229956468,1622229956516,0,,,,,,
1622229977738,1622229977773,1,,,,,,
1622229978624,1622229978671,5,-0.0005362380136899102,-0.00022390036133940834,-0.0005362380136899102,-0.00022390036133940834,0.0,0.0
1622229979548,1622229979614,9,,,,,,
1622229983284,1622229983348,3,-0.0005362380136899102,-0.00011708883733940834,-0.0005362380136899102,-0.00011708883733940834,0.0,0.0
1622229984129,1622229984187,7,,,,,,
1622229984915,1622229984970,4,-0.0005362380136899102,9.653420866059166e-05,-0.0005362380136899102,9.653420866059166e-05,0.0,0.0
1622229985648,1622229985696,6,-0.0004294264936899102,0.0005237803186605917,-0.0004294264936899102,0.0005237803186605917,0.0,0.0
1622229986374,1622229986413,2,,,,,,
1622229987058,1622229987113,8,-0.00010899192368991019,-0.00022390036133940834,-0.00010899192368991019,-0.00022390036133940834,0.0,0.0
1622229987733,1622229987777,0,,,,,,
1622229991717,1622229991754,1,-0.0004294264936899102,-1.0277314339408347e-05,-0.0004294264936899102,-1.0277314339408347e-05,0.0,0.0
1622229992414,1622229992469,5,-0.0003226149736899102,0.00020334571866059163,-0.0003226149736899102,0.00020334571866059163,0.0,0.0
1622229993101,1622229993160,9,,,,,,
1622229993795,1622229993841,3,-0.00010899192368991019,0.0007374033486605917,-0.00010899192368991019,0.0007374033486605917,0.0,0.0
1622229994489,1622229994520,7,,,,,,
1622229995226,1622229995271,2,-0.0003226149736899102,9.653420866059166e-05,-0.0003226149736899102,9.653420866059166e-05,0.0,0.0
1622229995913,1622229995963,8,,,,,,
1622229996592,1622229996649,4,-0.0003226149736899102,-0.00022390036133940834,-0.0003226149736899102,-0.00022390036133940834,0.0,0.0
1622229997256,1622229997299,6,,,,,,
1622229997973,1622229998006,0,-0.00021580345368991022,-1.0277314339408347e-05,-0.00021580345368991022,-1.0277314339408347e-05,0.0,0.0
1622230001668,1622230001710,1,-0.0005362380136899102,-0.0004375234113394084,-0.0005362380136899102,-0.0004375234113394084,0.0,0.0
1622230002284,1622230002338,5,,,,,,
1622230002899,1622230002975,9,,,,,,
1622230003576,1622230003622,3,-0.0003226149736899102,0.00020334571866059163,-0.0003226149736899102,0.00020334571866059163,0.0,0.0
1622230004239,1622230004285,7,-0.0004294264936899102,0.0004169687786605916,-0.0004294264936899102,0.0004169687786605916,0.0,0.0
1622230004893,1622230004931,4,,,,,,
1622230005547,1622230005590,6,,,,,,
1622230006182,1622230006231,2,-0.0003226149736899102,0.00020334571866059163,-0.0003226149736899102,0.00020334571866059163,0.0,0.0
1622230006873,1622230006921,8,,,,,,
1622230007491,1622230007536,0,8.93723313100898e-05,0.0003101572586605916,8.93723313100898e-05,0.0003101572586605916,0.0,0.0
1622230010896,1622230010942,1,,,,,,
1622230011575,1622230011595,5,,,,,,
1622230012272,1622230012330,9,-0.0003226149736899102,-0.0003307118813394084,-0.0003226149736899102,-0.0003307118813394084,0.0,0.0
1622230013014,1622230013046,3,-0.00010899192368991019,-1.0277314339408347e-05,-0.00010899192368991019,-1.0277314339408347e-05,0.0,0.0
1622230013645,1622230013693,7,,,,,,
1622230014325,1622230014381,2,,,,,,
1622230014983,1622230015036,8,-0.0004294264936899102,0.0003101572586605916,-0.0004294264936899102,0.0003101572586605916,0.0,0.0
1622230015609,1622230015676,4,,,,,,
1622230016247,1622230016296,6,,,,,,
1622230016927,1622230016940,0,,,,,,
1622230020482,1622230020535,1,-0.00010899192368991019,-0.0003307118813394084,-0.00010899192368991019,-0.0003307118813394084,0.0,0.0
1622230021099,1622230021141,5,,,,,,
1622230021719,1622230021777,9,,,,,,
1622230022295,1622230022361,3,-0.0005362380136899102,-0.00011708883733940834,-0.0005362380136899102,-0.00011708883733940834,0.0,0.0
1622230023473,1622230023530,7,,,,,,
1622230024076,1622230024126,4,,,,,,
1622230024701,1622230024754,6,,,,,,
1622230025384,1622230025433,2,-0.0005362380136899102,-0.00022390036133940834,-0.0005362380136899102,-0.00022390036133940834,0.0,0.0
1622230026039,1622230026081,8,,,,,,
1622230026616,1622230026656,0,,,,,,
1622230030323,1622230030357,1,,,,,,
1622230030935,1622230030994,5,-0.00010899192368991019,9.653420866059166e-05,-0.00010899192368991019,9.653420866059166e-05,0.0,0.0
1622230031633,1622230031693,9,,,,,,
1622230032299,1622230032348,3,,,,,,
1622230032942,1622230032985,7,-6.32155586899102e-05,0.00020334571866059163,-6.32155586899102e-05,0.00020334571866059163,0.0,0.0
1622230033616,1622230033659,2,,,,,,
1622230034264,1622230034329,8,,,,,,
1622230034908,1622230034967,4,,,,,,
1622230035573,1622230035631,6,0.0003640305363100898,0.0003101572586605916,0.0003640305363100898,0.0003101572586605916,0.0,0.0
1622230036235,1622230036275,0,,,,,,
1622230039893,1622230039949,1,,,,,,
1622230040589,1622230040623,5,-6.32155586899102e-05,0.00020334571866059163,-6.32155586899102e-05,0.00020334571866059163,0.0,0.0
1622230041243,1622230041295,9,,,,,,
1622230041924,1622230041958,3,0.0003487717463100898,0.0005237803186605917,0.0003487717463100898,0.0005237803186605917,0.0,0.0
1622230042546,1622230042602,7,0.0002572190063100898,-0.0004375234113394084,0.0002572190063100898,-0.0004375234113394084,0.0,0.0
1622230043419,1622230043467,4,,,,,,
1622230044064,1622230044112,6,,,,,,
1622230044795,1622230044827,2,0.0002572190063100898,0.0003101572586605916,0.0002572190063100898,0.0003101572586605916,0.0,0.0
1622230045469,1622230045500,8,,,,,,
1622230046130,1622230046180,0,0.0002572190063100898,-0.00011708883733940834,0.0002572190063100898,-0.00011708883733940834,0.0,0.0
1622230049465,1622230049501,1,,,,,,
1622230050101,1622230050159,5,,,,,,
1622230050725,1622230050795,9,0.0001504074863100898,9.653420866059166e-05,0.0001504074863100898,9.653420866059166e-05,0.0,0.0
1622230051401,1622230051433,3,,,,,,
1622230052013,1622230052052,7,-6.32155586899102e-05,0.00020334571866059163,-6.32155586899102e-05,0.00020334571866059163,0.0,0.0
1622230052719,1622230052769,2,0.0005623947863100899,0.00020334571866059163,0.0005623947863100899,0.00020334571866059163,0.0,0.0
1622230053356,1622230053378,8,0.0001504074863100898,-0.0004375234113394084,0.0001504074863100898,-0.0004375234113394084,0.0,0.0
1622230053998,1622230054050,4,,,,,,
1622230054614,1622230054663,6,,,,,,
1622230055199,1622230055238,0,4.3595964310089806e-05,-0.00022390036133940834,4.3595964310089806e-05,-0.00022390036133940834,0.0,0.0
1622230059284,1622230059340,1,,,,,,
1622230059962,1622230059993,5,0.0002572190063100898,0.0003101572586605916,0.0002572190063100898,0.0003101572586605916,0.0,0.0
1622230060633,1622230060682,9,,,,,,
1622230061310,1622230061330,3,0.0001504074863100898,0.00020334571866059163,0.0001504074863100898,0.00020334571866059163,0.0,0.0
1622230061973,1622230062033,7,,,,,,
1622230062612,1622230062672,4,,,,,,
1622230063243,1622230063284,6,,,,,,
1622230063908,1622230063956,2,0.0006692063163100899,-0.00011708883733940834,0.0006692063163100899,-0.00011708883733940834,0.0,0.0
1622230064534,1622230064576,8,0.0003487717463100898,0.00020334571866059163,0.0003487717463100898,0.00020334571866059163,0.0,0.0
1622230065136,1622230065170,0,,,,,,
1622230068621,1622230068668,1,,,,,,
1622230069333,1622230069367,5,0.0003640305363100898,9.653420866059166e-05,0.0003640305363100898,9.653420866059166e-05,0.0,0.0
1622230069995,1622230070065,9,,,,,,
1622230070737,1622230070789,3,0.0005623947863100899,-0.00011708883733940834,0.0005623947863100899,-0.00011708883733940834,0.0,0.0
1622230071483,1622230071539,7,4.3595964310089806e-05,-0.0007579579813394084,4.3595964310089806e-05,-0.0007579579813394084,0.0,0.0
1622230072553,1622230072603,4,0.0002572190063100898,0.0003101572586605916,0.0002572190063100898,0.0003101572586605916,0.0,0.0
1622230073106,1622230073171,6,0.0005623947863100899,9.653420866059166e-05,0.0005623947863100899,9.653420866059166e-05,0.0,0.0
1622230073723,1622230073783,2,4.3595964310089806e-05,0.0003101572586605916,4.3595964310089806e-05,0.0003101572586605916,0.0,0.0
1622230074286,1622230074325,8,4.3595964310089806e-05,-0.0005443349313394083,4.3595964310089806e-05,-0.0005443349313394083,0.0,0.0
1622230075014,1622230075040,0,0.0002572190063100898,0.00020334571866059163,0.0002572190063100898,0.00020334571866059163,0.0,0.0
